sent_score,log_return,trading_volume,overnight_variation,trading_day_variation,word_count,closing_price,next_price
0.0,0.0011183598556137042,1815172.6000000003,-0.6299999999999955,107.74,53,107.36,107.46
0.75,0.000629326641286454,411776.19999999995,-0.0002899999999999986,0.06381,96,0.06358,0.06359
0.3684210526315789,0.0008216927331670121,1946037.0999999999,-0.25,121.94,177,121.75,121.6
0.6,0.0012322860462647967,1674373.7,-0.25,121.94,74,121.8,121.78
0.3333333333333333,0.0001612253127234453,1286195.1,-0.25,124.37,108,124.06,124.08
0.125,-0.0006279435057203742,4692903.0,-1.7999999999999545,321.0,110,318.4,318.1
0.6,0.005408202726017386,1932211.0,0.10000000000002274,799.2,228,778.7,780.1
0.6,0.0013719083780294739,377659.5,0.9000000000000057,125.95,69,124.0,123.59
-1.0,0.00016016657357820208,6890491.999999999,0.9000000000000057,125.95,35,124.88,124.83
0.09433962264150944,-0.0015017272682564808,17315.8,-0.30000000000001137,168.35,606,166.35,167.5
0.23809523809523808,0.00031862354897604916,1527611.5,-0.5499999999999545,314.5,558,313.9,314.15
0.17647058823529413,-0.0005844535525802996,32160.55,0.0,174.85,204,171.05,172.45
0.42857142857142855,-0.0010151712563235549,186270.0,-9.0,8873.0,40,8861.0,8868.0
-0.2727272727272727,-0.004020914142791376,36888598.5,-0.5499999999999545,315.0,77,310.25,310.35
0.3333333333333333,0.003626812753874553,24257188.60000001,-0.009999999999990905,136.41,27,135.35,135.13
0.5,0.0019215378210262202,280886.5,0.5500000000000114,317.25,114,312.55,313.2
0.3333333333333333,-0.0014364378816562606,56430.0,0.5500000000000114,317.25,214,313.05,313.5
-0.2,-0.0015992327093057312,1091984.5,0.5500000000000114,317.25,71,312.4,312.75
0.4098360655737705,-0.0013692380048855313,1017050.0,30.0,8822.0,416,8758.0,8746.0
1.0,0.0012589703286967069,30021982.5,0.0058,0.1999,91,0.1987,0.19935
0.3125,-0.0016156278758510112,2145731.8000000003,2.5900000000000034,137.77,519,136.06,136.15
1.0,0.0021114638060723417,926266.5000000003,0.0040000000000000036,0.9168,67,0.9008,0.898
0.3333333333333333,-0.00022794620568333812,140404.0,30.0,8893.0,131,8773.0,8765.0
-0.1111111111111111,0.0033361165220103725,793403.4,0.029999999999999916,0.979,64,0.9608,0.9644
0.8,-0.00037278658400108355,1099936.9,-0.0800000000000125,134.4,141,134.1,134.1
-0.043478260869565216,0.0,910503.0,-42.0,8861.0,189,8843.0,8844.0
1.0,0.0003735106307196645,1008827.7,-0.0800000000000125,134.4,64,133.89,133.7
1.0,-0.0016077173880955087,5200487.0,-72.0,8978.0,137,8701.0,8685.0
1.0,0.0018656721829497513,2598338.5,-0.05000000000001137,326.4,79,321.9,321.25
1.0,0.00026074486263016894,5307096.8999999985,-0.4899999999999949,115.2,66,115.07,115.07
0.07692307692307693,-0.0008923260556397139,3363.5,-0.0001799999999999996,0.0686,166,0.06721,0.06711
1.0,-0.0027724848811123692,1880434.0,-10.0,2964.5,68,2881.5,2885.0
-0.6,-0.0006278646530113452,51809.5,-0.00649999999999995,4.0,91,3.9805,3.9825
0.14285714285714285,-0.0013825176587789478,51747.0,-0.00649999999999995,4.0,69,3.9755,3.9585
0.1111111111111111,0.0010169492401850277,241812.5,7.0,2972.0,142,2951.5,2952.0
0.3333333333333333,0.0006781960246380336,477576.5,7.0,2972.0,47,2950.0,2947.5
0.6666666666666666,-0.000394036913221818,175518.38,0.5099999999999909,155.89,154,152.24,152.2
0.2413793103448276,0.00032441200608968046,1393472.5,2.1999999999999886,308.75,300,308.3,308.35
0.42857142857142855,0.0002408574536953978,818025.1000000001,0.4199999999999875,127.4,134,124.57,124.41
0.14285714285714285,8.03503274706685e-05,4432555.199999999,0.4199999999999875,127.4,97,124.46,124.5
1.0,0.001610738603285533,1284325.0,0.5,193.0,69,186.4,186.45
-0.3333333333333333,-8.024716129906295e-05,27305522.5,0.4199999999999875,127.4,53,124.61,124.48
0.6666666666666666,-0.0012322860462647967,736078.0,-9.0,2876.5,46,2838.5,2836.0
1.0,0.0,1354585.0,-0.5,188.45,39,188.15,188.0
0.42857142857142855,-0.0019627091678495745,16913630.5,-0.6999999999999886,132.84,151,127.25,127.46
0.28,-0.0009449563660872684,8661371.599999998,-0.6999999999999886,132.84,181,126.93,126.9
0.0,-0.0002292789188080846,11774.6,-0.15000000000000568,131.48,90,130.83,130.86
1.0,0.0006860017800178753,902097.2000000001,-0.15000000000000568,131.48,90,131.24,131.17
0.6,-0.0009411765400635375,1005671.1999999998,0.20000000000000284,74.6,118,74.34,74.26
1.0,0.001121166130096718,7214075.0,-1.0,313.45,71,312.35,312.35
0.5,-0.0011348592101292354,3730137.0,-0.09000000000000341,132.47,172,132.1,132.2
0.3333333333333333,-0.0013222268222798927,718466.5,0.0012500000000000011,0.19135,47,0.18895,0.18945
0.5555555555555556,0.00041623309653981977,28824.0,16.0,2409.0,98,2403.0,2404.0
1.0,-0.0013285507467613034,160074.0,0.0009499999999999786,0.1895,49,0.18805,0.18785
-0.3333333333333333,0.0022610671429621476,9591337.0,-10.5,2900.0,136,2878.0,2871.5
0.5555555555555556,0.0013608530111046402,260863.49999999997,-0.0025999999999999357,0.9196,55,0.8824,0.883
0.1111111111111111,0.0,5274650.3,0.3100000000000023,131.84,111,131.75,131.71
1.0,0.00017647577915713697,1944385.0,5.0,2852.0,41,2833.5,2839.5
-0.17647058823529413,0.0004512974879151699,337585.2,0.37000000000000455,134.75,156,132.98,132.98
0.0,0.0005324813757336955,150200.0,-0.30000000000001137,191.0,182,187.85,187.75
0.3684210526315789,0.0025078383049638997,777096.8000000013,0.008499999999999952,0.7993,100,0.7985,0.7979
0.4,-0.0002582978188199192,657985.0,0.6999999999999886,197.1,140,193.55,193.65
0.3684210526315789,-0.00033613445694680166,8519554.5,-0.5,301.95,208,297.45,297.3
0.09090909090909091,0.0007651435017290709,442172.0,-0.14000000000000057,118.5,321,117.67,117.76
0.6,-0.0002545500841035775,982884.3,-0.14000000000000057,118.5,147,117.84,117.53
0.0,0.0017892785724740734,29039.8,0.0007000000000000339,0.7427,89,0.7272,0.7327
0.6,-0.00218249058343023,1389996.0,-0.5,301.95,126,297.5,297.15
0.2857142857142857,-0.0005956686556594093,339828.4,-0.14000000000000057,118.5,167,117.48,117.5
0.6666666666666666,0.0005955672954360836,2355486.3,-0.14000000000000057,118.5,131,117.57,117.5
0.2,0.0,15351920.500000007,-0.14000000000000057,118.5,93,117.77,117.6
0.2222222222222222,-0.0013578886920546651,1075693.8,-0.14000000000000057,118.5,189,117.75,117.92
1.0,0.0016946284346959217,6477677.700000001,-0.14000000000000057,118.5,207,118.12,118.26
0.6666666666666666,0.0003350645030515409,27449812.5,-0.5,301.95,256,298.5,298.45
